target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 265633507,265633507,100,100,12.83,174.5697,-56.9626,3,2,6959.0,2.09494,1.52,1251.25,DWARF,2,3.208343,1787
TIC 360221713,360221713,100,100,12.78,262.3143,-59.1077,4,4,5369.0,2.13425,0.93,888.672,DWARF,2,3.214491,1788
TIC 302054555,302054555,100,100,12.47,260.0169,-67.4446,4,4,5575.23,2.30142,0.98,872.49,DWARF,2,3.217992,1789
TIC 360473750,360473750,100,100,12.66,188.9121,-72.682,3,3,6126.0,2.20816,1.16,966.604,DWARF,2,3.220061,1790
TIC 290263093,290263093,100,100,13.05,173.7083,-64.7317,3,2,8532.0,2.0553,2.12,1295.58,DWARF,2,3.23575,1791
TIC 467055554,467055554,100,100,11.1,167.5425,-60.4503,3,2,7077.0,3.22365,1.57,1046.35,DWARF,2,3.236696,1792
TIC 466840711,466840711,100,100,14.15,166.9799,-61.1462,3,2,7655.0,1.59944,1.79,1627.63,DWARF,2,3.237936,1793
TIC 295507430,295507430,100,100,11.98,171.2522,-66.488,3,2,5654.0,2.68056,1.0,738.075,DWARF,2,3.252451,1794
TIC 450806464,450806464,100,100,11.34,169.6723,-54.7183,2,1,9016.0,3.1299,2.28,1274.94,DWARF,2,3.259061,1795
TIC 360220405,360220405,100,100,12.38,262.3119,-59.6652,4,4,7267.0,2.47477,1.64,1404.44,DWARF,2,3.26307,1796
TIC 337451193,337451193,100,100,11.01,215.2843,-60.9335,3,4,6832.0,3.40749,1.48,906.481,DWARF,2,3.266869,1797
TIC 420369105,420369105,100,100,12.17,251.0371,-58.9846,4,4,7566.0,2.61227,1.75,1324.29,DWARF,2,3.268036,1798
TIC 467050003,467050003,100,100,11.82,167.4673,-60.9658,3,2,7185.0,2.85025,1.61,1196.61,DWARF,2,3.273766,1799
TIC 310266243,310266243,100,100,13.33,251.3204,-76.1666,4,2,6279.0,2.03988,1.23,1440.15,DWARF,2,3.285209,1800
TIC 262652067,262652067,100,100,10.35,229.3447,-66.757,4,1,6587.0,4.06416,1.37,766.331,DWARF,2,3.287942,1801
TIC 178616716,178616716,100,100,11.67,165.6642,-44.3992,2,1,7330.0,3.00635,1.66,1176.55,DWARF,2,3.290079,1802
TIC 260777243,260777243,100,100,10.55,189.0936,-52.4954,3,1,6803.0,3.89978,1.46,828.541,DWARF,2,3.29208,1803
TIC 449107129,449107129,100,100,11.9,216.4711,-69.8359,4,2,8653.0,2.88208,2.16,1340.01,DWARF,2,3.299412,1804
TIC 208091447,208091447,100,100,12.39,207.8925,-59.7628,3,4,8608.0,2.59574,2.15,1206.98,DWARF,2,3.306522,1805
TIC 451483379,451483379,100,100,10.3,171.5913,-55.072,3,2,6670.0,4.21084,1.41,729.781,DWARF,2,3.308737,1806
TIC 334932819,334932819,100,100,10.41,194.0362,-69.9928,3,3,5889.0,4.13524,1.07,649.292,DWARF,2,3.315001,1807
TIC 360475034,360475034,100,100,13.12,188.7702,-73.1297,3,3,5604.0,2.23972,0.99,1024.38,DWARF,2,3.324387,1808
TIC 359208940,359208940,100,100,10.53,181.8251,-72.0563,3,3,6798.0,4.06678,1.46,767.68,DWARF,2,3.324501,1809
TIC 448688668,448688668,100,100,13.34,212.6755,-66.4577,3,4,6386.0,2.14467,1.28,1245.7,DWARF,2,3.330721,1810
TIC 73078624,73078624,100,100,12.82,153.4765,-36.8156,2,4,8016.0,2.41772,1.94,1889.03,DWARF,2,3.330812,1811
TIC 394604463,394604463,100,100,13.28,201.544,-74.8117,3,3,6084.0,2.19503,1.14,1323.0,DWARF,2,3.338881,1812
TIC 277963278,277963278,100,100,13.25,177.9657,-41.2859,2,2,7044.21,2.21671,1.56,1694.6,DWARF,2,3.341418,1813
TIC 439259308,439259308,100,100,10.63,195.5986,-65.8279,3,3,6771.0,4.05454,1.45,823.928,DWARF,2,3.341883,1814
TIC 466358318,466358318,100,100,11.01,165.7934,-62.2076,3,2,9093.0,3.7458,2.3,1286.62,DWARF,2,3.349089,1815
TIC 292349703,292349703,100,100,11.56,221.4257,-65.8513,4,1,5965.0,3.33518,1.09,854.397,DWARF,2,3.358239,1816
TIC 327919010,327919010,100,100,11.61,189.7749,-66.0957,3,3,8843.0,3.30655,2.22,1319.91,DWARF,2,3.36075,1817
TIC 451557719,451557719,100,100,11.52,171.7472,-59.5822,3,2,8679.0,3.42443,2.17,1459.29,DWARF,2,3.373177,1818
TIC 92171588,92171588,100,100,10.41,172.4697,-52.4584,2,1,6980.0,4.4976,1.53,905.483,DWARF,2,3.387962,1819
TIC 80781425,80781425,100,100,11.92,166.1752,-48.7989,2,1,7268.0,3.19896,1.64,1409.82,DWARF,2,3.394018,1820
TIC 467050742,467050742,100,100,11.29,167.48,-60.8945,3,2,7825.0,3.80172,1.86,1425.53,DWARF,2,3.41796,1821
TIC 392995938,392995938,100,100,11.67,218.2784,-60.0934,3,4,6808.0,3.51809,1.47,1025.24,DWARF,2,3.426614,1822
TIC 381142903,381142903,100,100,13.92,238.1206,-66.995,4,1,6697.0,2.10622,1.42,2106.22,DWARF,2,3.431007,1823
TIC 452049244,452049244,100,100,13.37,173.3991,-56.7024,3,2,6520.0,2.41272,1.34,1689.05,DWARF,2,3.439014,1824
TIC 181087723,181087723,100,100,12.09,173.6873,-38.4304,2,3,7135.0,3.29565,1.59,1545.35,DWARF,2,3.453882,1825
TIC 57260027,57260027,100,100,12.17,171.1173,-33.9036,2,3,7506.88,3.26627,1.73,1717.97,DWARF,2,3.462104,1826
TIC 323961582,323961582,100,100,15.32,176.7431,-60.4218,3,2,8189.0,1.60651,2.0,2510.07,DWARF,2,3.475767,1827
TIC 82442162,82442162,100,100,14.31,238.0302,-59.6765,4,1,6197.0,2.07117,1.19,1783.83,DWARF,2,3.494431,1828
TIC 456316918,456316918,100,100,13.43,231.1972,-61.0023,4,1,7341.0,2.54797,1.67,1780.1,DWARF,2,3.498389,1829
TIC 459813276,459813276,100,100,14.86,163.5987,-58.7822,3,2,8529.0,1.88392,2.12,3125.89,DWARF,2,3.522125,1830
TIC 311724751,311724751,100,100,14.61,181.4847,-68.5485,3,3,5984.0,2.04958,1.1,2091.52,DWARF,2,3.54533,1831
TIC 245027119,245027119,100,100,11.18,197.58,-48.9089,3,1,5961.0,4.53645,1.09,1018.11,DWARF,2,3.549432,1832
TIC 467232553,467232553,100,100,11.68,167.8343,-61.6837,3,2,11049.0,4.08721,2.88,2319.9,DWARF,2,3.558854,1833
TIC 323785857,323785857,100,100,14.69,176.7774,-62.1749,3,2,7394.0,2.15634,1.69,3094.27,DWARF,2,3.605434,1834
TIC 248130143,248130143,100,100,15.26,193.7173,-46.4334,3,1,5730.0,2.07243,1.02,2988.88,DWARF,2,3.68496,1835
TIC 468241262,468241262,100,100,11.97,170.2877,-60.5371,3,2,7695.0,4.47533,1.81,2213.6,DWARF,2,3.69565,1836
TIC 313520821,313520821,100,100,14.64,183.4908,-66.5899,3,3,7115.0,2.45444,1.58,2967.98,DWARF,2,3.707905,1837
TIC 93629553,93629553,100,100,14.97,175.7219,-49.3352,2,1,5339.0,2.28192,0.92,2480.55,DWARF,2,3.710601,1838
TIC 457112112,457112112,100,100,14.99,202.9804,-59.1456,3,4,7482.0,2.4211,1.72,3017.24,DWARF,2,3.766025,1839
TIC 459400252,459400252,100,100,13.93,162.5524,-56.4499,2,1,5729.0,3.09187,1.02,2047.57,DWARF,2,3.766442,1840
TIC 335834061,335834061,100,100,15.83,195.0248,-68.8555,3,3,7416.0,2.1317,1.69,5076.51,DWARF,2,3.823452,1841
TIC 403082839,403082839,100,100,15.94,227.3164,-75.5788,4,2,5369.0,2.16,0.93,3699.73,DWARF,2,3.856908,1842
TIC 401438648,401438648,100,100,15.98,200.5483,-50.0083,3,1,6016.0,2.17946,1.11,4484.11,DWARF,2,3.872698,1843
TIC 297665577,297665577,100,100,13.55,180.3755,-66.9577,3,3,10341.0,3.85479,2.66,3944.33,DWARF,2,3.882001,1844
TIC 323330072,323330072,100,100,15.0,176.4742,-62.338,3,2,5847.0,2.77423,1.06,2949.69,DWARF,2,3.886285,1845
TIC 363208649,363208649,100,100,15.8,248.3261,-66.6503,4,1,5494.0,2.76193,0.96,4788.09,DWARF,2,4.042425,1846
TIC 306045981,306045981,100,100,15.89,166.5195,-58.9223,3,2,5730.0,3.20132,1.02,4355.74,DWARF,2,4.188658,1847
TIC 298276425,298276425,100,100,14.95,242.4345,-63.2829,4,1,7365.0,4.09876,1.67,7292.67,DWARF,2,4.215305,1848
TIC 315339948,315339948,100,100,15.73,202.757,-65.3107,3,3,6189.0,4.94868,1.19,4546.36,DWARF,2,4.534979,1849
TIC 383089500,383089500,100,100,10.29,183.6387,-60.4114,3,2,,,,585.374,DWARF,2,999.0,1850
TIC 440715308,440715308,100,100,10.47,196.7861,-64.4285,3,3,,,,,DWARF,2,999.0,1851
TIC 447651236,447651236,100,100,10.68,254.4222,-63.2113,4,4,,,,155.486,DWARF,2,999.0,1852
TIC 288281452,288281452,100,100,10.88,187.2784,-49.9747,3,1,,,,,DWARF,2,999.0,1853
TIC 323485429,323485429,100,100,11.3,176.4743,-64.844,3,2,,,,4.63464,DWARF,2,999.0,1854
TIC 92336062,92336062,100,100,11.54,172.7058,-53.6151,2,1,,,,,DWARF,2,999.0,1855
TIC 209707800,209707800,100,100,11.72,210.8842,-55.4431,3,4,,,,,DWARF,2,999.0,1856
TIC 158381418,158381418,100,100,11.95,163.5748,-36.2711,2,4,,,,,DWARF,2,999.0,1857
TIC 419572753,419572753,100,100,12.05,191.1671,-56.8031,3,1,,,,,DWARF,2,999.0,1858
TIC 296850254,296850254,100,100,12.13,176.6483,-70.3358,3,3,,,,330.511,DWARF,2,999.0,1859
TIC 92394063,92394063,100,100,12.18,172.8114,-48.4411,2,1,,,,,DWARF,2,999.0,1860
TIC 942368354,942368354,100,100,12.27,163.785,-35.6336,2,4,3621.0,,,52.2661,DWARF,2,999.0,1861
TIC 365660822,365660822,100,100,12.3,274.7516,-63.3007,4,4,,,,334.903,DWARF,2,999.0,1862
TIC 120596335,120596335,100,100,12.42,163.6688,-48.7841,2,1,,,,,DWARF,2,999.0,1863
TIC 178657161,178657161,100,100,12.49,165.8589,-44.2687,2,1,,,,575.478,DWARF,2,999.0,1864
TIC 328235904,328235904,100,100,12.49,190.463,-68.7464,3,3,,,,,DWARF,2,999.0,1865
TIC 467244015,467244015,100,100,12.52,167.8473,-60.5522,3,2,,,,661.179,DWARF,2,999.0,1866
TIC 272645619,272645619,100,100,12.56,161.4334,-52.5381,2,1,,,,707.151,DWARF,2,999.0,1867
TIC 260776145,260776145,100,100,12.59,189.1824,-52.057,3,1,,,,655.714,DWARF,2,999.0,1868
TIC 317538297,317538297,100,100,12.59,172.4675,-63.3204,3,2,,,,1389.0,DWARF,2,999.0,1869
TIC 360148823,360148823,100,100,12.63,187.0531,-75.9184,3,3,,,,,DWARF,2,999.0,1870
TIC 210681065,210681065,100,100,12.64,212.6142,-56.9824,3,4,,,,1175.45,DWARF,2,999.0,1871
TIC 147092818,147092818,100,100,12.75,161.9452,-47.0249,2,1,,,,744.917,DWARF,2,999.0,1872
TIC 411943564,411943564,100,100,12.8,189.8242,-57.5935,3,1,,,,610.158,DWARF,2,999.0,1873
TIC 396316939,396316939,100,100,12.87,212.3459,-73.5351,4,2,,,,438.015,DWARF,2,999.0,1874
TIC 267712001,267712001,100,100,12.88,176.2915,-55.4988,3,2,,,,718.133,DWARF,2,999.0,1875
TIC 307888842,307888842,100,100,12.93,180.05,-61.6561,3,2,,,,868.982,DWARF,2,999.0,1876
TIC 142209224,142209224,100,100,13.0,180.3516,-31.9908,2,3,8333.0,,,586.168,DWARF,2,999.0,1877
TIC 316283715,316283715,100,100,13.02,203.329,-63.8923,3,4,,,,,DWARF,2,999.0,1878
TIC 208387087,208387087,100,100,13.07,208.461,-55.0364,3,4,3574.0,,,60.3684,DWARF,2,999.0,1879
TIC 22384839,22384839,100,100,13.08,184.0371,-45.4263,2,2,,,,763.939,DWARF,2,999.0,1880
TIC 394900138,394900138,100,100,13.09,203.1707,-72.9263,3,3,,,,1010.18,DWARF,2,999.0,1881
TIC 384511910,384511910,100,100,13.11,253.4453,-78.0743,4,2,,,,,DWARF,2,999.0,1882
TIC 467955232,467955232,100,100,13.11,169.8812,-64.9016,3,2,,,,,DWARF,2,999.0,1883
TIC 94346376,94346376,100,100,13.27,177.1046,-52.4834,2,1,,,,1394.86,DWARF,2,999.0,1884
TIC 326662822,326662822,100,100,13.31,188.6015,-69.7581,3,3,,,,1656.76,DWARF,2,999.0,1885
TIC 365554300,365554300,100,100,13.31,274.0466,-65.6081,4,4,,,,,DWARF,2,999.0,1886
TIC 80681136,80681136,100,100,13.35,165.8885,-51.4592,2,1,,,,1102.0,DWARF,2,999.0,1887
TIC 457325947,457325947,100,100,13.37,205.9948,-55.3288,3,4,4793.0,,,137.24,DWARF,2,999.0,1888
TIC 262872628,262872628,100,100,13.5,218.2744,-81.3401,4,2,,,,20.9133,DWARF,2,999.0,1889
TIC 241752370,241752370,100,100,13.53,208.8894,-52.5245,3,4,,,,,DWARF,2,999.0,1890
TIC 292889298,292889298,100,100,13.53,221.842,-60.5449,3,4,,,,,DWARF,2,999.0,1891
TIC 48768158,48768158,100,100,13.56,162.2269,-32.42,2,4,,,,608.631,DWARF,2,999.0,1892
TIC 331160996,331160996,100,100,13.59,212.2825,-62.2687,3,4,,,,1246.7,DWARF,2,999.0,1893
TIC 455669450,455669450,100,100,13.59,229.7866,-59.9189,4,1,,,,,DWARF,2,999.0,1894
TIC 334757798,334757798,100,100,13.61,213.9643,-60.8369,3,4,,,,1907.31,DWARF,2,999.0,1895
TIC 286661397,286661397,100,100,13.72,186.6745,-66.2065,3,3,,,,15.3841,DWARF,2,999.0,1896
TIC 23226265,23226265,100,100,13.81,166.9499,-34.3496,2,4,,,,26.1435,DWARF,2,999.0,1897
TIC 394098596,394098596,100,100,13.81,198.2175,-77.6553,4,2,,,,,DWARF,2,999.0,1898
TIC 375838652,375838652,100,100,13.82,178.8596,-56.6974,3,2,,,,127.656,DWARF,2,999.0,1899
TIC 160522890,160522890,100,100,13.83,189.7011,-49.8006,3,1,,,,14.8034,DWARF,2,999.0,1900
TIC 409952023,409952023,100,100,13.83,213.8879,-57.9329,3,4,8245.0,,,671.333,DWARF,2,999.0,1901
TIC 178538234,178538234,100,100,13.89,165.0684,-42.677,2,4,,,,378.115,DWARF,2,999.0,1902
TIC 390397794,390397794,100,100,13.9,184.4748,-57.3034,3,2,,,,,DWARF,2,999.0,1903
TIC 158593543,158593543,100,100,14.01,164.7486,-38.5601,2,4,,,,256.526,DWARF,2,999.0,1904
TIC 72625401,72625401,100,100,14.07,188.0336,-43.3307,2,2,,,,,DWARF,2,999.0,1905
TIC 379127994,379127994,100,100,14.1,180.6969,-64.0482,3,2,,,,,DWARF,2,999.0,1906
TIC 335435513,335435513,100,100,14.23,170.2692,-16.8177,1,2,,,,232.295,DWARF,2,999.0,1907
TIC 210958723,210958723,100,100,14.26,212.9977,-59.3463,3,4,,,,14.3873,DWARF,2,999.0,1908
TIC 382982786,382982786,100,100,14.31,183.745,-62.8841,3,2,4160.0,,,173.977,DWARF,2,999.0,1909
TIC 152311320,152311320,100,100,14.32,170.8955,-38.5447,2,3,,,,311.616,DWARF,2,999.0,1910
TIC 265631178,265631178,100,100,14.35,174.459,-57.3762,3,2,,,,589.133,DWARF,2,999.0,1911
TIC 208346128,208346128,100,100,14.37,208.2751,-56.6619,3,4,,,,984.669,DWARF,2,999.0,1912
TIC 172887973,172887973,100,100,14.39,256.6596,-59.9281,4,4,,,,,DWARF,2,999.0,1913
TIC 401140914,401140914,100,100,14.43,186.1426,-58.3878,3,2,,,,1601.23,DWARF,2,999.0,1914
TIC 288284837,288284837,100,100,14.45,187.2939,-47.9453,2,2,3519.0,,,118.099,DWARF,2,999.0,1915
TIC 934105955,934105955,100,100,14.45,172.9469,-51.692,2,1,3573.0,,,122.269,DWARF,2,999.0,1916
TIC 304696712,304696712,100,100,14.46,278.4651,-69.701,4,3,,,,32.8758,DWARF,2,999.0,1917
TIC 256706062,256706062,100,100,14.61,200.2177,-58.7576,3,4,,,,398.147,DWARF,2,999.0,1918
TIC 71882444,71882444,100,100,14.66,166.8907,-45.7402,2,1,,,,,DWARF,2,999.0,1919
TIC 362328364,362328364,100,100,14.74,245.6601,-70.0373,4,1,9954.0,,,1331.86,DWARF,2,999.0,1920
TIC 1689774345,1689774345,100,100,14.78,273.6127,-60.7365,4,4,3444.0,,,120.725,DWARF,2,999.0,1921
TIC 449825376,449825376,100,100,14.82,201.4595,-60.2517,3,4,,,,35.9133,DWARF,2,999.0,1922
TIC 461164368,461164368,100,100,14.93,171.7903,-29.6717,2,3,,,,33.6583,DWARF,2,999.0,1923
TIC 411686682,411686682,100,100,14.94,189.3371,-57.138,3,1,,,,,DWARF,2,999.0,1924
TIC 306407111,306407111,100,100,14.95,179.4238,-60.1137,3,2,,,,46.1896,DWARF,2,999.0,1925
TIC 162434199,162434199,100,100,14.99,169.6098,-47.3656,2,1,,,,17.0255,DWARF,2,999.0,1926
TIC 434149636,434149636,100,100,14.99,190.9544,-65.8687,3,3,,,,,DWARF,2,999.0,1927
TIC 300107014,300107014,100,100,15.03,208.1023,-60.3841,3,4,,,,,DWARF,2,999.0,1928
TIC 170049602,170049602,100,100,15.04,252.7081,-58.2941,4,4,10135.0,,,1822.08,DWARF,2,999.0,1929
TIC 406623672,406623672,100,100,15.05,198.3706,-55.3565,3,1,,,,642.736,DWARF,2,999.0,1930
TIC 166877527,166877527,100,100,15.07,192.9949,-53.2519,3,1,3646.0,,,158.383,DWARF,2,999.0,1931
TIC 208712116,208712116,100,100,15.12,245.1427,-59.2731,4,1,,,,53.9124,DWARF,2,999.0,1932
TIC 72321135,72321135,100,100,15.14,187.0125,-42.6047,2,2,,,,46.133,DWARF,2,999.0,1933
TIC 163648025,163648025,100,100,15.16,191.2696,-49.2275,3,1,,,,29.0436,DWARF,2,999.0,1934
TIC 939521653,939521653,100,100,15.18,172.535,-49.8752,2,1,3345.0,,,110.755,DWARF,2,999.0,1935
TIC 168840758,168840758,100,100,15.19,193.7828,-50.7056,3,1,8402.0,,,1161.65,DWARF,2,999.0,1936
TIC 29932813,29932813,100,100,15.21,166.3728,-40.1191,2,4,,,,579.969,DWARF,2,999.0,1937
TIC 49177016,49177016,100,100,15.21,165.4545,-31.725,2,4,3584.0,,,172.091,DWARF,2,999.0,1938
TIC 426135160,426135160,100,100,15.28,238.294,-73.7982,4,2,,,,975.946,DWARF,2,999.0,1939
TIC 92089635,92089635,100,100,15.31,172.3633,-49.8652,2,1,3307.0,,,112.431,DWARF,2,999.0,1940
TIC 162362188,162362188,100,100,15.31,169.3186,-44.1931,2,1,,,,26.6856,DWARF,2,999.0,1941
TIC 36371238,36371238,100,100,15.32,225.5793,-58.2202,3,4,7380.0,,,882.318,DWARF,2,999.0,1942
TIC 71544757,71544757,100,100,15.35,155.5218,-35.6322,2,4,,,,944.114,DWARF,2,999.0,1943
TIC 178449001,178449001,100,100,15.35,165.0351,-42.063,2,4,,,,,DWARF,2,999.0,1944
TIC 420094832,420094832,100,100,15.39,202.8315,-50.7343,3,1,,,,,DWARF,2,999.0,1945
TIC 448987057,448987057,100,100,15.4,215.1346,-70.9099,4,2,,,,,DWARF,2,999.0,1946
TIC 334884825,334884825,100,100,15.41,171.4269,-16.5317,1,2,,,,46.5256,DWARF,2,999.0,1947
TIC 350804607,350804607,100,100,15.41,246.8479,-62.5581,4,1,,,,1102.15,DWARF,2,999.0,1948
TIC 344130696,344130696,100,100,15.42,279.2823,-76.9861,4,3,,,,87.3456,DWARF,2,999.0,1949
TIC 61706683,61706683,100,100,15.43,177.008,-45.3865,2,2,,,,25.0709,DWARF,2,999.0,1950
TIC 429239786,429239786,100,100,15.45,184.0968,-52.3223,3,1,,,,,DWARF,2,999.0,1951
TIC 397418667,397418667,100,100,15.46,177.8986,-27.5389,2,3,,,,25.1368,DWARF,2,999.0,1952
TIC 342298592,342298592,100,100,15.47,204.52,-68.0769,3,3,,,,39.7789,DWARF,2,999.0,1953
TIC 979309282,979309282,100,100,15.48,196.8373,-58.6271,3,1,3758.0,,,247.143,DWARF,2,999.0,1954
TIC 105762960,105762960,100,100,15.49,156.5855,-38.5128,2,4,,,,29.1532,DWARF,2,999.0,1955
TIC 403016190,403016190,100,100,15.49,226.5138,-73.9252,4,2,,,,1172.45,DWARF,2,999.0,1956
TIC 380174982,380174982,100,100,15.51,259.2168,-59.1102,4,4,,,,29.8929,DWARF,2,999.0,1957
TIC 448023860,448023860,100,100,15.51,199.8673,-78.3937,4,2,,,,19.2791,DWARF,2,999.0,1958
TIC 303983495,303983495,100,100,15.52,258.5413,-61.4445,4,4,,,,,DWARF,2,999.0,1959
TIC 222240915,222240915,100,100,15.54,250.3832,-59.0261,4,4,,,,,DWARF,2,999.0,1960
TIC 447448883,447448883,100,100,15.57,252.6809,-64.2372,4,4,,,,1337.9,DWARF,2,999.0,1961
TIC 106989158,106989158,100,100,15.58,161.6937,-41.7784,2,4,,,,28.2499,DWARF,2,999.0,1962
TIC 20375980,20375980,100,100,15.59,167.617,-27.5314,1,2,,,,550.775,DWARF,2,999.0,1963
TIC 1131157472,1131157472,100,100,15.59,229.015,-58.4419,4,1,3412.0,,,137.317,DWARF,2,999.0,1964
TIC 349502268,349502268,100,100,15.6,220.6998,-78.398,4,2,,,,23.9601,DWARF,2,999.0,1965
TIC 1131278773,1131278773,100,100,15.6,220.1167,-63.2378,3,4,3693.0,,,227.927,DWARF,2,999.0,1966
TIC 295177299,295177299,100,100,15.63,270.2493,-69.1829,4,3,,,,40.9931,DWARF,2,999.0,1967
TIC 358845409,358845409,100,100,15.67,199.357,-54.6391,3,1,,,,24.5872,DWARF,2,999.0,1968
TIC 306883646,306883646,100,100,15.68,266.5454,-62.8643,4,4,,,,34.4393,DWARF,2,999.0,1969
TIC 267072776,267072776,100,100,15.72,175.6827,-57.5532,3,2,,,,1059.42,DWARF,2,999.0,1970
TIC 311725119,311725119,100,100,15.72,181.4298,-68.6179,3,3,,,,1690.03,DWARF,2,999.0,1971
TIC 457356516,457356516,100,100,15.73,206.1629,-57.5078,3,4,,,,1229.18,DWARF,2,999.0,1972
TIC 461203226,461203226,100,100,15.73,181.7113,-38.0973,2,2,,,,58.8437,DWARF,2,999.0,1973
TIC 5595193,5595193,100,100,15.75,166.1963,-18.6207,1,2,,,,39.9706,DWARF,2,999.0,1974
TIC 396420159,396420159,100,100,15.76,213.0996,-76.4989,4,2,,,,1690.37,DWARF,2,999.0,1975
TIC 433195942,433195942,100,100,15.76,181.1689,-59.8999,3,2,,,,2946.41,DWARF,2,999.0,1976
TIC 415714190,415714190,100,100,15.77,164.1603,-22.8801,1,2,,,,36.1669,DWARF,2,999.0,1977
TIC 300520314,300520314,100,100,15.79,244.9761,-65.5754,4,1,,,,1267.32,DWARF,2,999.0,1978
TIC 306648281,306648281,100,100,15.8,265.6976,-65.0864,4,4,,,,29.9791,DWARF,2,999.0,1979
TIC 402972169,402972169,100,100,15.8,226.2006,-73.5579,4,2,,,,70.2638,DWARF,2,999.0,1980
TIC 380779964,380779964,100,100,15.81,269.6794,-60.3816,4,4,,,,66.1739,DWARF,2,999.0,1981
TIC 92167387,92167387,100,100,15.84,172.3402,-53.9288,2,1,,,,1435.43,DWARF,2,999.0,1982
TIC 306627908,306627908,100,100,15.85,166.8106,-55.9622,2,1,,,,,DWARF,2,999.0,1983
TIC 398597669,398597669,100,100,15.86,219.5172,-65.183,3,4,,,,1615.49,DWARF,2,999.0,1984
TIC 105994999,105994999,100,100,15.87,157.7038,-41.8913,2,4,,,,1739.15,DWARF,2,999.0,1985
TIC 315941906,315941906,100,100,15.89,203.2858,-60.1741,3,4,6454.0,,,873.436,DWARF,2,999.0,1986
TIC 48943694,48943694,100,100,15.9,163.6943,-35.8189,2,4,,,,53.4987,DWARF,2,999.0,1987
TIC 343296348,343296348,100,100,15.9,265.9351,-74.4105,4,3,,,,66.7874,DWARF,2,999.0,1988
TIC 309034257,309034257,100,100,15.91,184.3579,-63.4957,3,2,,,,37.4632,DWARF,2,999.0,1989
TIC 332295012,332295012,100,100,15.91,212.7898,-61.2814,3,4,,,,,DWARF,2,999.0,1990
TIC 989083149,989083149,100,100,15.94,181.5172,-57.7696,3,2,3321.0,,,100.533,DWARF,2,999.0,1991
TIC 287567385,287567385,100,100,15.96,198.212,-47.4693,3,1,,,,16.7843,DWARF,2,999.0,1992
TIC 448568248,448568248,100,100,15.97,211.5328,-69.9577,3,3,,,,35.8287,DWARF,2,999.0,1993
TIC 266173462,266173462,100,100,15.98,174.914,-55.0005,3,2,3517.0,,,156.737,DWARF,2,999.0,1994
TIC 411603422,411603422,100,100,15.98,218.9688,-57.6265,3,4,8479.0,,,1322.43,DWARF,2,999.0,1995
TIC 451466671,451466671,100,100,15.98,239.9281,-69.103,4,1,9104.0,,,2013.0,DWARF,2,999.0,1996
TIC 401235072,401235072,100,100,15.99,187.9052,-52.7857,3,1,,,,42.5514,DWARF,2,999.0,1997
TIC 362322837,362322837,100,100,12.95,245.4181,-67.9578,4,1,4534.83,0.639645,,,UNKNOWN,3,2.201878,1998
TIC 146842334,146842334,100,100,11.76,160.8964,-47.2563,2,1,6225.0,,,924.89,SUBGIANT,4,999.0,1999
TIC 467409163,467409163,100,100,10.01,168.3728,-61.2641,3,2,,,,2143.46,UNKNOWN,5,999.0,2000
TIC 151764983,151764983,100,100,10.02,167.6152,-37.5311,2,4,3266.0,,,36.5847,UNKNOWN,5,999.0,2001
TIC 363596605,363596605,100,100,10.02,249.7861,-68.3874,4,1,,,,,UNKNOWN,5,999.0,2002
TIC 401043278,401043278,100,100,10.02,220.1841,-63.5791,3,4,,,,1505.7,UNKNOWN,5,999.0,2003
TIC 467408384,467408384,100,100,10.03,168.3946,-61.3452,3,2,,,,2609.44,UNKNOWN,5,999.0,2004
TIC 317792919,317792919,100,100,10.06,172.847,-63.2969,3,2,,,,2557.57,UNKNOWN,5,999.0,2005
TIC 1205449441,1205449441,100,100,10.06,247.0461,-75.309,4,2,,,,292.886,UNKNOWN,5,999.0,2006
TIC 311328485,311328485,100,100,10.08,185.5535,-63.3466,3,2,,,,2237.53,UNKNOWN,5,999.0,2007
TIC 467023914,467023914,100,100,10.09,167.5488,-61.4407,3,2,,,,3195.28,UNKNOWN,5,999.0,2008
TIC 920218771,920218771,100,100,10.1,177.4919,-59.8008,3,2,,,,87.3186,UNKNOWN,5,999.0,2009
TIC 76970891,76970891,100,100,10.12,237.1789,-59.6247,4,1,6882.0,,,169.475,UNKNOWN,5,999.0,2010
TIC 360371656,360371656,100,100,10.12,217.4126,-70.1223,4,2,,,,5108.82,UNKNOWN,5,999.0,2011
TIC 443661491,443661491,100,100,10.17,199.6282,-62.6625,3,4,,,,1538.65,UNKNOWN,5,999.0,2012
TIC 443694508,443694508,100,100,10.17,199.7544,-61.8942,3,4,,,,2493.53,UNKNOWN,5,999.0,2013
TIC 450941267,450941267,100,100,10.17,187.2524,-63.2053,3,2,4290.0,,,103.992,UNKNOWN,5,999.0,2014
TIC 941701069,941701069,100,100,10.19,160.0754,-43.1347,2,4,,,,985.876,UNKNOWN,5,999.0,2015
TIC 344792784,344792784,100,100,10.2,253.8082,-58.4774,4,4,5580.0,,,141.443,UNKNOWN,5,999.0,2016
TIC 436272308,436272308,100,100,10.21,193.3569,-60.3667,3,1,,,,2845.98,UNKNOWN,5,999.0,2017
